PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE, ,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144209581,2730,0,inactive,inactive,,0
144203920,2732,0,inactive,inactive,,0
144203656,2733,0,inactive,inactive,,0
144204929,2741,0,inactive,inactive,,0
144203670,2753,0,inactive,inactive,,0
144203649,2754,0,inactive,inactive,,0
144204459,2755,0,inactive,inactive,,0
144208358,2756,0,inactive,inactive,,0
144213219,2758,0,inactive,inactive,,0
144203672,2762,0,inactive,inactive,,0
144213157,2763,0,inactive,inactive,,0
144203646,2765,0,inactive,inactive,,0
144209698,2767,0,inactive,inactive,,0
144204250,2769,0,inactive,inactive,,0
144211259,2775,0,inactive,inactive,,0
144205569,2783,0,inactive,inactive,,0
144206010,2787,0,inactive,inactive,,0
0,2788,58,active antagonist,active antagonist,13.2633,-137.7385
144206161,2789,0,inactive,inactive,,0
144206265,2795,0,inactive,inactive,,0
144210597,2796,0,inactive,inactive,,0
144204037,2797,0,inactive,inactive,,0
144203668,2801,0,inactive,inactive,,0
144203669,2803,0,inactive,inactive,,0
144204026,2804,0,inactive,inactive,,0
144203662,2812,61,active antagonist,active antagonist,6.44182,-123.011
144205054,2817,0,inactive,inactive,,0
144211086,2871,0,inactive,inactive,,0
144210349,2879,0,inactive,inactive,,0
144203997,2883,0,inactive,inactive,,0
144205278,2893,0,inactive,inactive,,0
144205812,2898,0,inactive,inactive,,0
144204032,2904,0,inactive,inactive,,0
144203675,2910,0,inactive,inactive,,0
144204722,2942,0,inactive,inactive,,0
144214032,2943,0,inactive,inactive,,0
144210875,2955,0,inactive,inactive,,0
144210684,2969,0,inactive,inactive,,0
144205982,2972,0,inactive,inactive,,0
144207042,2997,49,active antagonist,active antagonist,22.1476,-65.8429
144211535,2998,0,inactive,inactive,,0
1,3016,48,active antagonist,active antagonist,22.6365,-65.5288
144211047,3017,0,inactive,inactive,,0
144203683,3019,0,inactive,inactive,,0
144213726,3023,0,inactive,inactive,,0
144207608,3024,0,inactive,inactive,,0
144203932,3025,0,inactive,inactive,,0
144211297,3026,0,inactive,inactive,,0
144208554,3030,0,inactive,inactive,,0
144211108,3031,0,inactive,inactive,,0
144210429,3035,0,inactive,inactive,,0
144203952,3038,0,inactive,inactive,,0
144211157,3039,0,inactive,inactive,,0
144207120,3042,0,inactive,inactive,,0
144206624,3055,0,inactive,inactive,,0
144210792,3073,0,inactive,inactive,,0
144203565,3080,49,active antagonist,active antagonist,20.5113,-69.4724
144207694,3081,0,inactive,inactive,,0
144209444,3082,0,inactive,inactive,,0
144206752,3089,0,inactive,inactive,,0
144213306,3090,0,inactive,inactive,,0
144211637,3092,0,inactive,inactive,,0
144209623,3102,0,inactive,inactive,,0
144204278,3114,0,inactive,inactive,,0
144211178,3118,0,inactive,inactive,,0
144211333,3120,0,inactive,inactive,,0
144204642,3121,0,inactive,inactive,,0
144203607,3151,0,inactive,inactive,,0
144204012,3168,0,inactive,inactive,,0
144204393,3169,0,inactive,inactive,,0
144203995,3182,0,inactive,inactive,,0
144203691,3194,0,inactive,inactive,,0
144213535,3220,46,active antagonist,active antagonist,54.9477,-69.8134
144207364,3226,0,inactive,inactive,,0
144204239,3229,0,inactive,inactive,,0
144204135,3242,0,inactive,inactive,,0
144211951,3259,0,inactive,inactive,,0
144206162,3261,0,inactive,inactive,,0
144205399,3275,0,inactive,inactive,,0
144204150,3276,0,inactive,inactive,,0
144203886,3278,51,active antagonist,active antagonist,27.8822,-106.978
144207223,3282,0,inactive,inactive,,0
144210495,3286,0,inactive,inactive,,0
144214043,3289,0,inactive,inactive,,0
144203921,3291,0,inactive,inactive,,0
144203934,3292,0,inactive,inactive,,0
144210646,3293,0,inactive,inactive,,0
144204399,3295,0,inactive,inactive,,0
144206885,3300,0,inactive,inactive,,0
144208400,3301,0,inactive,inactive,,0
144207615,3305,0,inactive,inactive,,0
144206484,3307,51,active antagonist,active antagonist,16.2927,-73.3687
144209416,3308,0,inactive,inactive,,0
144206828,3309,0,inactive,inactive,,0
144210425,3314,0,inactive,inactive,,0
144204956,3316,0,inactive,inactive,,0
144204995,3324,0,inactive,inactive,,0
144203704,3325,0,inactive,inactive,,0
144204151,3326,0,inactive,inactive,,0
144212685,3331,0,inactive,inactive,,0
144204100,3332,0,inactive,inactive,,0
144203706,3333,54,active antagonist,active antagonist,12.9418,-99.0189
2,3334,20,active agonist,active agonist,1.0204785,109.509
144204189,3335,0,inactive,inactive,,0
144205250,3337,0,inactive,inactive,,0
144206237,3338,0,inactive,inactive,,0
144210471,3339,0,inactive,inactive,,0
144203703,3341,0,inactive,inactive,,0
144210975,3346,0,inactive,inactive,,0
144213274,3347,0,inactive,inactive,,0
144203702,3356,0,inactive,inactive,,0
144206106,3357,0,inactive,inactive,,0
144204893,3362,0,inactive,inactive,,0
144209438,3365,0,inactive,inactive,,0
144204066,3366,0,inactive,inactive,,0
144212428,3371,48,active antagonist,active antagonist,43.6412,-89.3002
144203699,3373,0,inactive,inactive,,0
144210432,3385,0,inactive,inactive,,0
144203695,3386,0,inactive,inactive,,0
144205754,3393,0,inactive,inactive,,0
144212670,3394,0,inactive,inactive,,0
144206486,3395,0,inactive,inactive,,0
144204105,3418,0,inactive,inactive,,0
144213288,3440,0,inactive,inactive,,0
144203700,3442,0,inactive,inactive,,0
144203708,3446,0,inactive,inactive,,0
144203822,3448,0,inactive,inactive,,0
144213101,3463,0,inactive,inactive,,0
144204141,3475,0,inactive,inactive,,0
144204264,3476,0,inactive,inactive,,0
144212151,3478,0,inactive,inactive,,0
144203709,3488,0,inactive,inactive,,0
144206873,3489,0,inactive,inactive,,0
144205079,3515,0,inactive,inactive,,0
144212411,3516,0,inactive,inactive,,0
144204483,3517,0,inactive,inactive,,0
144204655,3552,0,inactive,inactive,,0
144210793,3559,0,inactive,inactive,,0
144206294,3561,20,active agonist,active agonist,4.09255,72.9964
144208048,3562,0,inactive,inactive,,0
144210852,3589,0,inactive,inactive,,0
144205589,3604,0,inactive,inactive,,0
144203975,3607,0,inactive,inactive,,0
144205215,3608,0,inactive,inactive,,0
144204406,3627,0,inactive,inactive,,0
144204082,3634,20,active agonist,active agonist,15.089,298.288
144210612,3639,0,inactive,inactive,,0
144203973,3647,0,inactive,inactive,,0
144210638,3657,0,inactive,inactive,,0
144207118,3658,0,inactive,inactive,,0
144207052,3671,0,inactive,inactive,,0
144213146,3672,0,inactive,inactive,,0
144203734,3676,0,inactive,inactive,,0
144205068,3681,20,active agonist,active agonist,2.25767,107.948
144204466,3689,0,inactive,inactive,,0
144213092,3690,0,inactive,inactive,,0
144205663,3698,0,inactive,inactive,,0
144213004,3702,0,inactive,inactive,,0
144206720,3705,0,inactive,inactive,,0
144204869,3718,20,active agonist,active agonist,7.00369,60.8216
144204899,3723,0,inactive,inactive,,0
144204262,3724,0,inactive,inactive,,0
144207412,3727,0,inactive,inactive,,0
144204374,3728,60,active antagonist,active antagonist,11.1001,-148.534
144205839,3730,0,inactive,inactive,,0
144207160,3731,0,inactive,inactive,,0
144213787,3735,48,active antagonist,active antagonist,25.1932,-61.73
144204235,3736,0,inactive,inactive,,0
144207053,3739,0,inactive,inactive,,0
144206809,3740,0,inactive,inactive,,0
144204215,3742,0,inactive,inactive,,0
144206678,3743,0,inactive,inactive,,0
144204986,3749,0,inactive,inactive,,0
144203887,3759,0,inactive,inactive,,0
144204167,3760,0,inactive,inactive,,0
144208029,3763,0,inactive,inactive,,0
144210513,3767,0,inactive,inactive,,0
144203913,3775,0,inactive,inactive,,0
144209673,3776,0,inactive,inactive,,0
144205786,3778,0,inactive,inactive,,0
144203723,3779,0,inactive,inactive,,0
144205257,3821,0,inactive,inactive,,0
144204416,3822,0,inactive,inactive,,0
144208045,3825,0,inactive,inactive,,0
144203727,3827,0,inactive,inactive,,0
144203925,3828,0,inactive,inactive,,0
144211531,3830,0,inactive,inactive,,0
144206999,3840,0,inactive,inactive,,0
144203730,3878,0,inactive,inactive,,0
144203735,3883,0,inactive,inactive,,0
144210146,3884,20,active agonist,active agonist,1.1773,82.8942
144203733,3899,0,inactive,inactive,,0
144213877,3902,0,inactive,inactive,,0
144204084,3926,0,inactive,inactive,,0
144203728,3932,0,inactive,inactive,,0
144206023,3950,0,inactive,inactive,,0
144204988,3961,0,inactive,inactive,,0
144203729,3965,0,inactive,inactive,,0
144204379,3969,51,active antagonist,active antagonist,22.5767,-90.5185
144214009,4004,0,inactive,inactive,,0
144205767,4006,0,inactive,inactive,,0
144203751,4011,0,inactive,inactive,,0
144213136,4021,0,inactive,inactive,,0
144204171,4030,20,active agonist,active agonist,2.19959,106.309
144203749,4032,0,inactive,inactive,,0
144203895,4044,0,inactive,inactive,,0
144206878,4047,0,inactive,inactive,,0
144203750,4054,0,inactive,inactive,,0
144203885,4055,0,inactive,inactive,,0
144204909,4059,0,inactive,inactive,,0
144207530,4064,0,inactive,inactive,,0
144213442,4075,0,inactive,inactive,,0
144203603,4078,0,inactive,inactive,,0
144212687,4091,0,inactive,inactive,,0
144208024,4093,0,inactive,inactive,,0
144211057,4096,0,inactive,inactive,,0
144206305,4099,0,inactive,inactive,,0
144204015,4100,0,inactive,inactive,,0
144210820,4101,0,inactive,inactive,,0
144204005,4107,0,inactive,inactive,,0
144211435,4109,0,inactive,inactive,,0
144213133,4114,0,inactive,inactive,,0
144206179,4116,0,inactive,inactive,,0
144206596,4117,0,inactive,inactive,,0
144206003,4121,0,inactive,inactive,,0
144203740,4122,20,active agonist,active agonist,0.785827,140.544
144211315,4130,0,inactive,inactive,,0
144210457,4133,0,inactive,inactive,,0
144209292,4156,0,inactive,inactive,,0
144204046,4165,0,inactive,inactive,,0
144203739,4168,0,inactive,inactive,,0
144211299,4169,0,inactive,inactive,,0
144207075,4170,0,inactive,inactive,,0
144213111,4173,0,inactive,inactive,,0
144203874,4174,0,inactive,inactive,,0
144204152,4189,0,inactive,inactive,,0
144214030,4197,0,inactive,inactive,,0
144203744,4201,0,inactive,inactive,,0
144204516,4205,0,inactive,inactive,,0
144203654,4211,50,active antagonist,active antagonist,14.2449,-66.6535
144204522,4235,0,inactive,inactive,,0
144205023,4236,0,inactive,inactive,,0
144207370,4276,0,inactive,inactive,,0
144211234,4284,0,inactive,inactive,,0
144211516,4348,0,inactive,inactive,,0
144204198,4409,0,inactive,inactive,,0
144205792,4410,0,inactive,inactive,,0
144203756,4418,0,inactive,inactive,,0
144211162,4420,0,inactive,inactive,,0
144208675,4421,0,inactive,inactive,,0
144207968,4463,0,inactive,inactive,,0
144203759,4472,0,inactive,inactive,,0
144203762,4474,53,active antagonist,active antagonist,19.7391,-106.934
144206677,4476,0,inactive,inactive,,0
144211066,4477,20,active agonist,active agonist,0.227281,227.147
144203763,4485,53,active antagonist,active antagonist,15.6793,-94.8854
144204070,4487,0,inactive,inactive,,0
144203757,4488,0,inactive,inactive,,0
144211906,4493,0,inactive,inactive,,0
144205992,4494,56,active antagonist,active antagonist,13.4481,-125.011
144212167,4495,0,inactive,inactive,,0
144205758,4496,20,active agonist,active agonist,0.952052,67.9216
144203753,4497,55,active antagonist,active antagonist,15.089,-113.838
144203754,4500,0,inactive,inactive,,0
144205154,4506,0,inactive,inactive,,0
144203752,4507,55,active antagonist,active antagonist,13.4481,-115.587
144209122,4509,0,inactive,inactive,,0
144204874,4511,0,inactive,inactive,,0
144211911,4513,0,inactive,inactive,,0
144206537,4514,0,inactive,inactive,,0
144212072,4528,0,inactive,inactive,,0
144206991,4539,0,inactive,inactive,,0
144203755,4567,0,inactive,inactive,,0
144203766,4581,0,inactive,inactive,,0
144204254,4583,0,inactive,inactive,,0
144206599,4595,0,inactive,inactive,,0
144205467,4602,0,inactive,inactive,,0
144213537,4610,0,inactive,inactive,,0
144204144,4612,0,inactive,inactive,,0
144203610,4614,0,inactive,inactive,,0
144203770,4615,47,active antagonist,active antagonist,26.8325,-44.5477
144213809,4616,0,inactive,inactive,,0
144203958,4621,0,inactive,inactive,,0
144204395,4622,20,active agonist,active agonist,1.29418,129.064
144203769,4626,0,inactive,inactive,,0
144209985,4628,0,inactive,inactive,,0
144203969,4632,0,inactive,inactive,,0
144203768,4636,0,inactive,inactive,,0
144209218,4650,0,inactive,inactive,,0
144203665,4652,0,inactive,inactive,,0
144210088,4654,0,inactive,inactive,,0
144203773,4671,0,inactive,inactive,,0
144205217,4674,0,inactive,inactive,,0
144206231,4677,0,inactive,inactive,,0
144212977,4678,0,inactive,inactive,,0
144213177,4684,0,inactive,inactive,,0
144204845,4685,0,inactive,inactive,,0
144206843,4726,0,inactive,inactive,,0
144205108,4737,0,inactive,inactive,,0
144203774,4740,0,inactive,inactive,,0
144206523,4744,0,inactive,inactive,,0
144204970,4747,0,inactive,inactive,,0
144203784,4748,0,inactive,inactive,,0
144204878,4753,0,inactive,inactive,,0
144213212,4754,0,inactive,inactive,,0
144205266,4763,0,inactive,inactive,,0
144204389,4764,52,active antagonist,active antagonist,18.9959,-102.862
144205718,4765,0,inactive,inactive,,0
144203563,4766,0,inactive,inactive,,0
144204849,4767,0,inactive,inactive,,0
144205768,4770,0,inactive,inactive,,0
144209007,4781,0,inactive,inactive,,0
144206805,4783,0,inactive,inactive,,0
144210716,4790,0,inactive,inactive,,0
144209492,4793,0,inactive,inactive,,0
144203931,4806,0,inactive,inactive,,0
144203741,4810,0,inactive,inactive,,0
144206011,4820,0,inactive,inactive,,0
144203772,4828,0,inactive,inactive,,0
144204206,4831,0,inactive,inactive,,0
144210424,4837,0,inactive,inactive,,0
144204955,4842,0,inactive,inactive,,0
144212307,4843,0,inactive,inactive,,0
144203771,4847,0,inactive,inactive,,0
144204212,4849,0,inactive,inactive,,0
144203796,4850,0,inactive,inactive,,0
144204138,4855,0,inactive,inactive,,0
144206688,4870,0,inactive,inactive,,0
144211610,4875,0,inactive,inactive,,0
144204479,4883,0,inactive,inactive,,0
144206505,4887,0,inactive,inactive,,0
144206154,4888,0,inactive,inactive,,0
144207274,4890,47,active antagonist,active antagonist,42.424,-82.3727
144213244,4891,0,inactive,inactive,,0
144203573,4904,0,inactive,inactive,,0
144213511,4909,0,inactive,inactive,,0
144203879,4911,0,inactive,inactive,,0
144204156,4912,0,inactive,inactive,,0
144203797,4913,0,inactive,inactive,,0
144212055,4915,0,inactive,inactive,,0
144204108,4922,0,inactive,inactive,,0
144211210,4928,0,inactive,inactive,,0
144209536,4929,0,inactive,inactive,,0
144204478,4930,0,inactive,inactive,,0
144213353,4931,51,active antagonist,active antagonist,15.4864,-78.2478
144203779,4932,0,inactive,inactive,,0
144211165,4933,0,inactive,inactive,,0
144208592,4937,0,inactive,inactive,,0
144203798,4938,0,inactive,inactive,,0
144213542,4943,0,inactive,inactive,,0
144209166,4944,0,inactive,inactive,,0
144209484,4947,50,active antagonist,active antagonist,7.72361,-48.6121
144206004,4963,20,active agonist,active agonist,25.8222,232.556
144212258,4964,0,inactive,inactive,,0
144204022,4977,0,inactive,inactive,,0
144206447,4980,0,inactive,inactive,,0
144204540,4990,0,inactive,inactive,,0
144203781,4992,0,inactive,inactive,,0
144203919,4994,0,inactive,inactive,,0
144205090,5002,0,inactive,inactive,,0
144204965,5037,0,inactive,inactive,,0
144205013,5042,0,inactive,inactive,,0
144211237,5053,50,active antagonist,active antagonist,25.4733,-89.438
144204691,5054,0,inactive,inactive,,0
144204959,5055,0,inactive,inactive,,0
144203803,5070,49,active antagonist,active antagonist,9.52052,-47.1075
144203804,5073,0,inactive,inactive,,0
144205087,5078,0,inactive,inactive,,0
144204983,5090,0,inactive,inactive,,0
144204223,5092,0,inactive,inactive,,0
144213715,5094,0,inactive,inactive,,0
144203807,5095,0,inactive,inactive,,0
144213159,5104,0,inactive,inactive,,0
144209132,5125,0,inactive,inactive,,0
144213267,5143,0,inactive,inactive,,0
144209637,5144,0,inactive,inactive,,0
144204883,5146,0,inactive,inactive,,0
144213118,5147,0,inactive,inactive,,0
144207133,5152,0,inactive,inactive,,0
144205101,5161,0,inactive,inactive,,0
144213580,5192,0,inactive,inactive,,0
144204957,5198,0,inactive,inactive,,0
144205978,5206,0,inactive,inactive,,0
144203911,5215,0,inactive,inactive,,0
144211065,5216,0,inactive,inactive,,0
144203816,5233,0,inactive,inactive,,0
144212746,5237,0,inactive,inactive,,0
144211696,5238,0,inactive,inactive,,0
144203812,5253,0,inactive,inactive,,0
144204377,5258,0,inactive,inactive,,0
144203820,5265,0,inactive,inactive,,0
144203811,5268,0,inactive,inactive,,0
144204481,5278,0,inactive,inactive,,0
144210879,5281,0,inactive,inactive,,0
144207172,5311,63,active antagonist,active antagonist,0.952052,-82.376
144203951,5315,0,inactive,inactive,,0
144203961,5319,0,inactive,inactive,,0
144213417,5320,0,inactive,inactive,,0
144203956,5323,0,inactive,inactive,,0
144203880,5324,0,inactive,inactive,,0
144203962,5325,0,inactive,inactive,,0
144204029,5326,0,inactive,inactive,,0
144213323,5327,0,inactive,inactive,,0
144208233,5328,0,inactive,inactive,,0
144207551,5329,0,inactive,inactive,,0
144203924,5330,0,inactive,inactive,,0
144204053,5332,0,inactive,inactive,,0
144213653,5333,0,inactive,inactive,,0
144204954,5334,0,inactive,inactive,,0
144203813,5335,0,inactive,inactive,,0
144203977,5336,0,inactive,inactive,,0
144211211,5338,0,inactive,inactive,,0
144210859,5339,0,inactive,inactive,,0
144213555,5340,0,inactive,inactive,,0
144203882,5342,0,inactive,inactive,,0
144205683,5343,0,inactive,inactive,,0
144213168,5344,0,inactive,inactive,,0
144204236,5353,0,inactive,inactive,,0
144212522,5355,0,inactive,inactive,,0
144205081,5358,0,inactive,inactive,,0
144204194,5359,0,inactive,inactive,,0
144205598,5361,0,inactive,inactive,,0
144213095,5362,0,inactive,inactive,,0
144205573,5374,0,inactive,inactive,,0
144204535,5379,0,inactive,inactive,,0
144206520,5380,0,inactive,inactive,,0
144213187,5382,0,inactive,inactive,,0
144208649,5383,0,inactive,inactive,,0
144212129,5386,0,inactive,inactive,,0
144203825,5387,0,inactive,inactive,,0
144207242,5391,48,active antagonist,active antagonist,34.5556,-71.6579
144212095,5392,46,active antagonist,active antagonist,43.6412,-51.3582
144205986,5394,0,inactive,inactive,,0
144203846,5405,0,inactive,inactive,,0
144204953,5424,0,inactive,inactive,,0
144210897,5426,0,inactive,inactive,,0
144210336,5429,0,inactive,inactive,,0
144211287,5430,0,inactive,inactive,,0
144206326,5432,0,inactive,inactive,,0
144207109,5443,0,inactive,inactive,,0
144208025,5447,0,inactive,inactive,,0
144214026,5453,0,inactive,inactive,,0
144203829,5454,0,inactive,inactive,,0
144204178,5468,0,inactive,inactive,,0
144204209,5472,0,inactive,inactive,,0
144205037,5475,20,active agonist,active agonist,23.9145,217.428
144204137,5479,0,inactive,inactive,,0
144205231,5480,0,inactive,inactive,,0
144205207,5483,0,inactive,inactive,,0
144205981,5484,0,inactive,inactive,,0
144205429,5487,0,inactive,inactive,,0
144205848,5497,0,inactive,inactive,,0
144210734,5503,0,inactive,inactive,,0
144203830,5505,0,inactive,inactive,,0
144211680,5510,0,inactive,inactive,,0
144204051,5526,0,inactive,inactive,,0
144204129,5531,0,inactive,inactive,,0
144206005,5536,0,inactive,inactive,,0
144210431,5541,0,inactive,inactive,,0
144209015,5543,0,inactive,inactive,,0
3,5546,20,active agonist,active agonist,39.12223333,137.8725
144207387,5558,0,inactive,inactive,,0
144203972,5560,0,inactive,inactive,,0
144206749,5561,0,inactive,inactive,,0
144208264,5565,0,inactive,inactive,,0
144211235,5569,0,inactive,inactive,,0
144207429,5576,0,inactive,inactive,,0
144203842,5578,0,inactive,inactive,,0
144204092,5585,0,inactive,inactive,,0
144204606,5590,20,active agonist,active agonist,12.6958,70.2965
144203848,5593,0,inactive,inactive,,0
144206934,5597,0,inactive,inactive,,0
144203833,5610,0,inactive,inactive,,0
144210701,5634,0,inactive,inactive,,0
144203849,5639,0,inactive,inactive,,0
144210812,5641,0,inactive,inactive,,0
144204978,5656,0,inactive,inactive,,0
144203852,5665,0,inactive,inactive,,0
144208807,5694,0,inactive,inactive,,0
144203854,5707,0,inactive,inactive,,0
144205425,5719,0,inactive,inactive,,0
144207183,5720,0,inactive,inactive,,0
144203858,5723,61,active antagonist,active antagonist,0.124545,-51.5935
144210777,5724,47,active antagonist,active antagonist,38.8952,-58.2782
144211809,5727,0,inactive,inactive,,0
144205122,5734,0,inactive,inactive,,0
144206686,5736,0,inactive,inactive,,0
144206087,5741,0,inactive,inactive,,0
144207320,5743,20,active agonist,active agonist,0.0112692,103.938
144207031,5745,49,active antagonist,active antagonist,2.39145,-30.063
144204402,5748,0,inactive,inactive,,0
4,5753,61,active antagonist,active antagonist,0.952452333,-70.86733333
5,5754,20,active agonist,active agonist,0.0874544,52.7931
6,5755,20,active agonist,active agonist,0.061174067,73.85543333
7,5756,50,active antagonist,active antagonist,19.53505,-74.27235
8,5757,67,active antagonist,active antagonist,1.702945,-112.996
144207518,5758,0,inactive,inactive,,0
144211064,5759,0,inactive,inactive,,0
144207057,5761,0,inactive,inactive,,0
144204932,5763,0,inactive,inactive,,0
144208387,5765,0,inactive,inactive,,0
9,5770,47,active antagonist,active antagonist,30.1735,-44.09225
144204921,5773,0,inactive,inactive,,0
144203915,5775,0,inactive,inactive,,0
144213700,5780,0,inactive,inactive,,0
144207519,5784,0,inactive,inactive,,0
144207954,5787,0,inactive,inactive,,0
144204443,5790,0,inactive,inactive,,0
144207343,5793,0,inactive,inactive,,0
144214047,5794,0,inactive,inactive,,0
144212431,5795,0,inactive,inactive,,0
144213638,5798,0,inactive,inactive,,0
144203868,5803,57,active antagonist,active antagonist,9.82521,-111.425
144210628,5807,0,inactive,inactive,,0
144210037,5815,0,inactive,inactive,,0
144205115,5816,0,inactive,inactive,,0
144207520,5817,0,inactive,inactive,,0
144208329,5827,0,inactive,inactive,,0
144205582,5831,0,inactive,inactive,,0
10,5833,63,active antagonist,active antagonist,6.83004,-135.725
144204881,5834,20,active agonist,active agonist,0.278822,74.4677
144204450,5852,0,inactive,inactive,,0
144211177,5853,0,inactive,inactive,,0
144205499,5859,0,inactive,inactive,,0
11,5865,61,active antagonist,active antagonist,3.59878,-99.36653333
12,2870,54,active antagonist,active antagonist,6.029995,-73.2568
13,5876,20,active agonist,active agonist,0.053893,82.30285
144205275,5877,20,active agonist,active agonist,0.0441903,79.3755
14,5881,49,active antagonist,active antagonist,21.94555,-74.05255
144203871,5883,0,inactive,inactive,,0
144203786,5887,20,active agonist,active agonist,11.4554,58.2334
144213892,5889,0,inactive,inactive,,0
144203872,5892,0,inactive,inactive,,0
144208028,5897,48,active antagonist,active antagonist,20.9803,-51.0669
144205710,5902,0,inactive,inactive,,0
144203875,5905,20,active agonist,active agonist,2.03708,38.5376
144204438,5910,0,inactive,inactive,,0
144203785,5917,0,inactive,inactive,,0
144206108,5918,0,inactive,inactive,,0
144203580,5920,56,active antagonist,active antagonist,15.6793,-132.292
144210851,5921,0,inactive,inactive,,0
144207700,5922,0,inactive,inactive,,0
144213339,5934,0,inactive,inactive,,0
15,5935,20,active agonist,active agonist,18.59815,77.4416
144206196,5936,0,inactive,inactive,,0
144210045,5942,20,active agonist,active agonist,18.6874,72.4212
144207237,5943,0,inactive,inactive,,0
144204833,5946,0,inactive,inactive,,0
144204427,5952,70,active antagonist,active antagonist,0.72777,-104.429
144208308,5953,0,inactive,inactive,,0
144209258,5954,0,inactive,inactive,,0
144214022,5959,0,inactive,inactive,,0
144205711,5962,0,inactive,inactive,,0
144213577,5963,0,inactive,inactive,,0
144213207,5971,0,inactive,inactive,,0
144212675,5976,0,inactive,inactive,,0
144205182,5977,0,inactive,inactive,,0
144205620,5978,20,active agonist,active agonist,0.239145,95.5635
144213791,5987,0,inactive,inactive,,0
144210728,5988,0,inactive,inactive,,0
144208489,5991,70,active antagonist,active antagonist,1.08858,-114.449
16,5995,63,active antagonist,active antagonist,5.064445,-126.2705
144205148,5997,0,inactive,inactive,,0
144204518,6005,0,inactive,inactive,,0
144213147,6009,0,inactive,inactive,,0
17,6010,67,active antagonist,active antagonist,4.43681,-141.8663333
144207887,6013,74,active antagonist,active antagonist,1.2217,-134.492
144213195,6014,0,inactive,inactive,,0
144205356,6018,0,inactive,inactive,,0
144212793,6019,0,inactive,inactive,,0
144205132,6024,0,inactive,inactive,,0
144205496,6034,0,inactive,inactive,,0
144207304,6035,20,active agonist,active agonist,1.4022,40.9076
144205225,6036,0,inactive,inactive,,0
144205503,6040,0,inactive,inactive,,0
144210133,6043,0,inactive,inactive,,0
144213184,6046,0,inactive,inactive,,0
144203889,6047,0,inactive,inactive,,0
144203890,6048,0,inactive,inactive,,0
144209934,6049,0,inactive,inactive,,0
144213695,6054,0,inactive,inactive,,0
144205147,6057,0,inactive,inactive,,0
144206643,6058,0,inactive,inactive,,0
144206985,6060,0,inactive,inactive,,0
144205395,6075,0,inactive,inactive,,0
144207059,6076,0,inactive,inactive,,0
144204799,6081,0,inactive,inactive,,0
144203777,6084,0,inactive,inactive,,0
144203894,6093,0,inactive,inactive,,0
144203859,6100,0,inactive,inactive,,0
144209562,6101,0,inactive,inactive,,0
144203897,6103,0,inactive,inactive,,0
144210451,6108,0,inactive,inactive,,0
144207204,6113,0,inactive,inactive,,0
144203899,6114,0,inactive,inactive,,0
144207543,6115,0,inactive,inactive,,0
144213190,6124,0,inactive,inactive,,0
144203900,6126,0,inactive,inactive,,0
18,6128,51,active antagonist,active antagonist,24.3233,-102.1253
144211171,6129,0,inactive,inactive,,0
144212183,6134,0,inactive,inactive,,0
144204940,6136,0,inactive,inactive,,0
144212323,6143,0,inactive,inactive,,0
144211766,6145,0,inactive,inactive,,0
144210489,6163,0,inactive,inactive,,0
144212719,6166,71,active antagonist,active antagonist,0.806424,-113.342
19,6167,20,active agonist,active agonist,0.175308833,129.168
144213659,6184,0,inactive,inactive,,0
144205464,6194,0,inactive,inactive,,0
20,6197,57,active antagonist,active antagonist,4.925035,-89.5081
144204287,6202,0,inactive,inactive,,0
144203692,6207,0,inactive,inactive,,0
144207690,6209,0,inactive,inactive,,0
144208122,6211,0,inactive,inactive,,0
144209692,6212,0,inactive,inactive,,0
144207922,6214,0,inactive,inactive,,0
21,6215,20,active agonist,active agonist,0.004742585,85.121
144206670,6216,20,active agonist,active agonist,0.379019,66.1054
144207855,6227,0,inactive,inactive,,0
144210359,6228,0,inactive,inactive,,0
21,6230,70,active antagonist,active antagonist,2.0364635,-125.285
144203910,6231,66,active antagonist,active antagonist,3.6225,-131.471
144207455,6233,0,inactive,inactive,,0
22,6238,70,active antagonist,active antagonist,0.769064,-102.4245
144203650,6241,0,inactive,inactive,,0
144205585,6243,0,inactive,inactive,,0
144211733,6249,0,inactive,inactive,,0
144210801,6251,0,inactive,inactive,,0
144206700,6257,0,inactive,inactive,,0
144213814,6269,0,inactive,inactive,,0
144204373,6271,0,inactive,inactive,,0
144208305,6276,0,inactive,inactive,,0
144210320,6278,0,inactive,inactive,,0
23,6279,62,active antagonist,active antagonist,0.09101775,-52.2073
144205181,6282,0,inactive,inactive,,0
144205707,6288,0,inactive,inactive,,0
144204751,6291,49,active antagonist,active antagonist,9.52052,-44.0465
144206422,6292,0,inactive,inactive,,0
144205039,6293,0,inactive,inactive,,0
144213200,6295,48,active antagonist,active antagonist,19.4962,-53.0249
144205200,6300,62,active antagonist,active antagonist,4.41903,-114.019
144210677,6305,0,inactive,inactive,,0
144203917,6307,0,inactive,inactive,,0
144206635,6317,0,inactive,inactive,,0
144214023,6318,0,inactive,inactive,,0
144206597,6322,0,inactive,inactive,,0
144207553,6332,0,inactive,inactive,,0
144207988,6333,0,inactive,inactive,,0
144211452,6336,0,inactive,inactive,,0
144209679,6342,0,inactive,inactive,,0
144209724,6344,0,inactive,inactive,,0
