PUBCHEM_CID,Activity Score,Ratio Potency (uM),Ratio Efficacy (%)
97354,inactive,,0
97780,inactive,,0
97971,inactive,,0
98282,inactive,,0
98356,inactive,,0
98613,active antagonist,37.7642,-52.281
98723,inactive,,0
99016,inactive,,0
99288,inactive,,0
99597,inactive,,0
99953,inactive,,0
100524,inactive,,0
101010,inactive,,0
101012,inactive,,0
101150,inactive,,0
101526,inactive,,0
101560,inactive,,0
101576,inactive,,0
101587,inactive,,0
101616,inactive,,0
101925,inactive,,0
101940,inactive,,0
102293,inactive,,0
102426,inactive,,0
102428,inactive,,0
102484,inactive,,0
102681,inactive,,0
102710,inactive,,0
102821,inactive,,0
102861,inactive,,0
104143,inactive,,0
104150,inactive,,0
104386,inactive,,0
104635,inactive,,0
104677,inactive,,0
104741,active antagonist,2.063335,-78.84695
104762,inactive,,0
104769,inactive,,0
104838,inactive,,0
104845,inactive,,0
104850,inactive,,0
104865,inactive,,0
104926,inactive,,0
105010,inactive,,0
105024,inactive,,0
105104,inactive,,0
106428,inactive,,0
106701,inactive,,0
106705,inactive,,0
106729,inactive,,0
107080,inactive,,0
107202,inactive,,0
107217,inactive,,0
107282,inactive,,0
107646,inactive,,0
107715,inactive,,0
107770,inactive,,0
107807,inactive,,0
107867,inactive,,0
107882,inactive,,0
107921,inactive,,0
107926,inactive,,0
107930,inactive,,0
107999,inactive,,0
108005,active antagonist,,-17.32855
108013,inactive,,0
108143,inactive,,0
108150,active antagonist,,-16.0338
108173,inactive,,0
108242,inactive,,0
108312,inactive,,0
108381,inactive,,0
108675,inactive,,0
108938,inactive,,0
109029,inactive,,0
110635,inactive,,0
110747,inactive,,0
110823,inactive,,0
111032,inactive,,0
111037,inactive,,0
111332,active antagonist,3.37801,-41.2064
112039,inactive,,0
112264,inactive,,0
112322,inactive,,0
112412,inactive,,0
113027,inactive,,0
113033,inactive,,0
113124,inactive,,0
113606,inactive,,0
114129,inactive,,0
114644,inactive,,0
114750,inactive,,0
114809,inactive,,0
114811,inactive,,0
114994,inactive,,0
115089,inactive,,0
115162,inactive,,0
115224,inactive,,0
115227,inactive,,0
115268,inactive,,0
115305,inactive,,0
115366,inactive,,0
115367,inactive,,0
116529,inactive,,0
116814,inactive,,0
117291,active agonist,35.8468,43.7116
117549,inactive,,0
117640,active antagonist,43.6412,-100.276
117734,inactive,,0
117746,active agonist,52.8725,79.5484
117822,inactive,,0
117915,inactive,,0
117965,inactive,,0
118031,inactive,,0
118193,inactive,,0
118264,inactive,,0
118285,inactive,,0
118379,inactive,,0
118703,active antagonist,51.8676,-92.1473
119020,inactive,,0
119171,active antagonist,4.77156,-48.8675
119182,inactive,,0
119442,inactive,,0
119525,inactive,,0
119570,inactive,,0
119583,inactive,,0
119607,inactive,,0
119716,inactive,,0
120070,inactive,,0
120081,inactive,,0
120101,inactive,,0
120203,inactive,,0
121097,inactive,,0
121396,inactive,,0
121639,inactive,,0
121752,inactive,,0
122077,inactive,,0
122125,active agonist,6.74001,30.9708
122188,inactive,,0
122499,inactive,,0
122600,inactive,,0
122612,inactive,,0
122685,inactive,,0
122797,active agonist,0.624205,91.516
122824,inactive,,0
122903,inactive,,0
123015,active antagonist,18.2807,-130.727
123458,inactive,,0
123504,inactive,,0
123596,inactive,,0
123606,inactive,,0
123608,inactive,,0
123619,inactive,,0
123631,inactive,,0
123698,inactive,,0
123879,inactive,,0
123924,inactive,,0
124087,inactive,,0
124246,inactive,,0
124886,inactive,,0
125098,inactive,,0
125564,inactive,,0
126941,inactive,,0
127150,inactive,,0
127404,inactive,,0
127998,inactive,,0
128798,inactive,,0
128918,inactive,,0
129209,inactive,,0
129228,inactive,,0
129319,inactive,,0
129791,inactive,,0
129991,inactive,,0
130313,active antagonist,0.325083,-26.4824
130881,inactive,,0
130956,inactive,,0
131204,inactive,,0
131535,inactive,,0
131746,inactive,,0
132519,active agonist,7.2777,104.043
132916,inactive,,0
132932,inactive,,0
133264,inactive,,0
133621,inactive,,0
133914,inactive,,0
134018,inactive,,0
134601,inactive,,0
134669,inactive,,0
134976,inactive,,0
135191,inactive,,0
135242,inactive,,0
137601,inactive,,0
137829,inactive,,0
137895,active agonist,24.9201,56.7526
137994,inactive,,0
138477,inactive,,0
142482,inactive,,0
142752,active antagonist,22.1476,-85.0725
142766,inactive,,0
142891,inactive,,0
145815,inactive,,0
146540,inactive,,0
146571,inactive,,0
147912,inactive,,0
148121,inactive,,0
148124,active antagonist,0.8122715,-59.818
148177,inactive,,0
148192,inactive,,0
150311,inactive,,0
150762,active antagonist,9.52052,-45.1238
151075,inactive,,0
151166,inactive,,0
151170,inactive,,0
151173,inactive,,0
151194,inactive,,0
151318,inactive,,0
151932,inactive,,0
152943,inactive,,0
152951,inactive,,0
153751,active agonist,0.317582,34.6615
153909,inactive,,0
153939,inactive,,0
153974,inactive,,0
154058,inactive,,0
154256,active antagonist,2.13138,-121.999
154915,inactive,,0
155032,inactive,,0
155143,active antagonist,6.74001,-62.896
155166,inactive,,0
155290,inactive,,0
155434,inactive,,0
155774,inactive,,0
156328,inactive,,0
156391,inactive,,0
156395,inactive,,0
156414,inactive,,0
157313,inactive,,0
157355,inactive,,0
157672,inactive,,0
157690,inactive,,0
157882,inactive,,0
157917,active antagonist,5.35378,-68.0322
157920,inactive,,0
157921,inactive,,0
158629,inactive,,0
158793,inactive,,0
159055,inactive,,0
159278,inactive,,0
159678,inactive,,0
159747,inactive,,0
159924,inactive,,0
159977,inactive,,0
160024,inactive,,0
160138,inactive,,0
160157,inactive,,0
160243,inactive,,0
160796,inactive,,0
161104,inactive,,0
161562,inactive,,0
161803,inactive,,0
161929,inactive,,0
162012,inactive,,0
162071,inactive,,0
162268,inactive,,0
162381,inactive,,0
162461,inactive,,0
162839,inactive,,0
163701,inactive,,0
163727,inactive,,0
163751,inactive,,0
163934,inactive,,0
164072,inactive,,0
164282,inactive,,0
164333,inactive,,0
164457,inactive,,0
164486,inactive,,0
164512,inactive,,0
164652,inactive,,0
164739,inactive,,0
165286,inactive,,0
165675,inactive,,0
165746,inactive,,0
166033,inactive,,0
166589,inactive,,0
167180,inactive,,0
167980,inactive,,0
168088,inactive,,0
168884,inactive,,0
169132,inactive,,0
169371,inactive,,0
169743,inactive,,0
169794,inactive,,0
169870,active antagonist,0.164662,-94.65515
170249,inactive,,0
170327,inactive,,0
170344,inactive,,0
170530,inactive,,0
171018,inactive,,0
171257,inactive,,0
171548,inactive,,0
171808,inactive,,0
173058,inactive,,0
173604,inactive,,0
173636,inactive,,0
174174,inactive,,0
174223,inactive,,0
175468,inactive,,0
175533,inactive,,0
175804,inactive,,0
175854,inactive,,0
175956,active agonist,36.7195,86.5644
175967,inactive,,0
175989,inactive,,0
176015,inactive,,0
176167,active antagonist,1.39742,-92.3976
176870,active agonist,20.5113,102.278
176879,inactive,,0
178019,inactive,,0
178144,inactive,,0
179651,active agonist,8.16571,93.028
180089,inactive,,0
180494,inactive,,0
180559,inactive,,0
181978,inactive,,0
182137,inactive,,0
182951,inactive,,0
185457,inactive,,0
189821,active agonist,0.25414,81.87595
192197,active antagonist,7.986195,-108.868
192826,inactive,,0
193581,inactive,,0
193943,inactive,,0
193949,inactive,,0
194699,inactive,,0
197006,inactive,,0
197059,inactive,,0
197066,inactive,,0
197835,inactive,,0
197861,inactive,,0
197873,active agonist,2.97324,441.803
197883,inactive,,0
197942,inactive,,0
198015,inactive,,0
198165,inactive,,0
198695,inactive,,0
198707,inactive,,0
200103,inactive,,0
200391,inactive,,0
201412,inactive,,0
202195,inactive,,0
202877,inactive,,0
205586,inactive,,0
206311,inactive,,0
207841,inactive,,0
208836,inactive,,0
208908,inactive,,0
208925,inactive,,0
208947,inactive,,0
208953,inactive,,0
210301,inactive,,0
210320,inactive,,0
212930,inactive,,0
213013,inactive,,0
213016,active agonist,3.88952,23.2562
213021,inactive,,0
213031,active antagonist,43.6412,-54.1544
213037,inactive,,0
213039,inactive,,0
214348,active antagonist,9.89298,-128.905
214356,inactive,,0
216326,inactive,,0
217048,inactive,,0
219050,inactive,,0
219081,inactive,,0
220401,active agonist,0.230141,137.052
221071,inactive,,0
221511,inactive,,0
222284,inactive,,0
222285,inactive,,0
222464,inactive,,0
222536,inactive,,0
222757,active antagonist,4.25266,-106.299
222786,active antagonist,8.17467,-100.99325
223368,active antagonist,5.70974,-100.814
223866,inactive,,0
224246,active agonist,0.0155719,105.622
228987,inactive,,0
229455,inactive,,0
230976,inactive,,0
231084,inactive,,0
232446,active antagonist,15.5389,-98.8252
234237,inactive,,0
234310,inactive,,0
235414,inactive,,0
235905,active antagonist,12.9418,-76.9243
236702,active agonist,0.0169774,107.467
237332,inactive,,0
240119,inactive,,0
243274,inactive,,0
243694,inactive,,0
245005,inactive,,0
246724,inactive,,0
246728,inactive,,0
247839,active agonist,0.0299003,59.4381
248271,inactive,,0
249494,inactive,,0
250096,inactive,,0
250948,active agonist,0.02169186,54.17805
253881,inactive,,0
256687,inactive,,0
259329,inactive,,0
259331,inactive,,0
261491,inactive,,0
261501,inactive,,0
261668,inactive,,0
264852,inactive,,0
264891,inactive,,0
267210,inactive,,0
275196,inactive,,0
283654,inactive,,0
284314,inactive,,0
285097,inactive,,0
294641,active agonist,3.79019,39.5117
298107,inactive,,0
298391,inactive,,0
312440,inactive,,0
312915,inactive,,0
320930,inactive,,0
325003,inactive,,0
329983,inactive,,0
337359,inactive,,0
338733,inactive,,0
387179,inactive,,0
387447,active agonist,0.0425266,86.5249
392622,inactive,,0
408285,inactive,,0
410467,inactive,,0
426756,inactive,,0
439174,inactive,,0
439240,inactive,,0
439250,inactive,,0
439260,inactive,,0
439280,inactive,,0
439318,inactive,,0
439501,inactive,,0
439524,inactive,,0
439570,inactive,,0
439693,inactive,,0
439709,inactive,,0
440707,active agonist,10.4357,27.5595
440707,active antagonist,0.409255,-65.067
440917,inactive,,0
440936,inactive,,0
440966,inactive,,0
440967,inactive,,0
440968,inactive,,0
441071,inactive,,0
441080,inactive,,0
441082,inactive,,0
441130,inactive,,0
441140,active agonist,5.4941,39.216
441199,inactive,,0
441207,inactive,,0
441242,inactive,,0
441244,inactive,,0
441307,inactive,,0
441308,inactive,,0
441314,inactive,,0
441328,inactive,,0
441333,inactive,,0
441334,inactive,,0
441336,active agonist,0.000669384,75.7352
441337,inactive,,0
441345,inactive,,0
441348,inactive,,0
441350,inactive,,0
441351,inactive,,0
441358,inactive,,0
441371,inactive,,0
441374,inactive,,0
441375,inactive,,0
441383,inactive,,0
441398,inactive,,0
441401,inactive,,0
441406,active agonist,0.356333,88.9097
441412,inactive,,0
442021,inactive,,0
442291,inactive,,0
442343,inactive,,0
442348,inactive,,0
442460,inactive,,0
442482,inactive,,0
442495,inactive,,0
442872,active antagonist,6.24205,-68.3076
442972,inactive,,0
443048,inactive,,0
443101,active agonist,3.01065,168.56
443130,inactive,,0
443297,inactive,,0
443311,active antagonist,,-18.1785
443382,inactive,,0
443385,inactive,,0
443403,inactive,,0
443753,active agonist,1.89959,31.2938
443755,inactive,,0
443831,active agonist,0.7710345,265.191
443866,inactive,,0
443867,inactive,,0
443868,inactive,,0
443872,inactive,,0
443873,inactive,,0
443879,inactive,,0
443884,inactive,,0
443928,active agonist,0.0230141,108.121
443935,inactive,,0
443936,active agonist,0.00262134,99.167
443939,active agonist,0.437793,58.8874
443942,inactive,,0
443943,active agonist,0.00196039,113.099
443944,inactive,,0
443945,inactive,,0
443946,inactive,,0
443947,active antagonist,12.9418,-100.92
443949,inactive,,0
443951,inactive,,0
443953,inactive,,0
443955,inactive,,0
443958,active agonist,0.0119856,100.599
443970,inactive,,0
444000,inactive,,0
444005,inactive,,0
444008,active antagonist,9.89298,-109.592
444020,inactive,,0
444021,active antagonist,0.0816571,-26.6299
444025,active agonist,0.0578088,53.3824
444030,inactive,,0
444037,inactive,,0
444041,inactive,,0
444212,inactive,,0
444254,inactive,,0
444266,inactive,,0
444305,inactive,,0
444539,inactive,,0
444913,inactive,,0
444972,inactive,,0
445070,inactive,,0
445154,active agonist,7.92915,76.85816667
445354,inactive,,0
445580,inactive,,0
445639,inactive,,0
445643,inactive,,0
446155,active antagonist,1.46201,-68.1766
446284,inactive,,0
446541,active agonist,0.211678,69.6555
446596,inactive,,0
446727,inactive,,0
446925,inactive,,0
447043,inactive,,0
448223,inactive,,0
448537,active antagonist,14.5039,-91.0458
448812,inactive,,0
449293,inactive,,0
451417,inactive,,0
451668,inactive,,0
452110,inactive,,0
454216,active agonist,8.16571,49.3683
454937,active antagonist,4.09255,-143.907
456201,inactive,,0
456389,active antagonist,20.5113,-134.618
459494,inactive,,0
460129,inactive,,0
460612,inactive,,0
462368,inactive,,0
470375,inactive,,0
470999,inactive,,0
472335,active agonist,0.738793,21.8396
493570,inactive,,0
516871,inactive,,0
516872,inactive,,0
516900,inactive,,0
516902,inactive,,0
516910,inactive,,0
516919,inactive,,0
517000,active agonist,3.68769,32.3792
517044,inactive,,0
517045,inactive,,0
517055,inactive,,0
517058,inactive,,0
517063,inactive,,0
517121,inactive,,0
517232,inactive,,0
517277,inactive,,0
517304,inactive,,0
517321,inactive,,0
517326,inactive,,0
517383,inactive,,0
517414,inactive,,0
517546,active agonist,,15.2636
517637,inactive,,0
517827,inactive,,0
518605,active agonist,18.9959,97.0287
518872,inactive,,0
519382,inactive,,0
519907,inactive,,0
520098,inactive,,0
520108,inactive,,0
520148,inactive,,0
520196,inactive,,0
520789,inactive,,0
520888,inactive,,0
521196,inactive,,0
521998,inactive,,0
522105,inactive,,0
522183,inactive,,0
522325,inactive,,0
524314,inactive,,0
526624,active agonist,43.6412,88.3183
528143,inactive,,0
533728,inactive,,0
534543,inactive,,0
539829,inactive,,0
541384,inactive,,0
542762,inactive,,0
546717,inactive,,0
548353,inactive,,0
560256,inactive,,0
576026,inactive,,0
587128,inactive,,0
590836,inactive,,0
591200,active antagonist,23.6664,-46.5228
604152,inactive,,0
608116,inactive,,0
610479,active antagonist,11.9856,-24.1043
610682,inactive,,0
612040,inactive,,0
616236,inactive,,0
616765,inactive,,0
627458,inactive,,0
636362,active agonist,0.700369,213.568
636367,inactive,,0
636374,active agonist,0.0228564,103.549
636396,inactive,,0
636398,active agonist,0.28973,89.0539
636399,inactive,,0
636402,inactive,,0
636405,inactive,,0
636411,inactive,,0
637511,inactive,,0
637520,inactive,,0
637531,inactive,,0
637563,inactive,,0
637564,inactive,,0
637566,inactive,,0
637759,inactive,,0
637892,inactive,,0
637930,active agonist,25.6927,116.733
638014,inactive,,0
638024,inactive,,0
638034,active antagonist,36.026,-104.774
638072,inactive,,0
638081,inactive,,0
638088,inactive,,0
638144,inactive,,0
638186,inactive,,0
638500,inactive,,0
638678,inactive,,0
641245,inactive,,0
641256,inactive,,0
641298,inactive,,0
643460,inactive,,0
643606,inactive,,0
643684,inactive,,0
643820,inactive,,0
643833,inactive,,0
643991,inactive,,0
644020,inactive,,0
644025,inactive,,0
644076,inactive,,0
644077,inactive,,0
644213,active antagonist,16.0903,-105.985
644280,inactive,,0
656511,inactive,,0
656582,inactive,,0
656583,active antagonist,15.089,-66.2472
656597,inactive,,0
656604,inactive,,0
656612,inactive,,0
656630,inactive,,0
656634,inactive,,0
656655,inactive,,0
656665,inactive,,0
656667,active antagonist,11.1001,-86.626
656678,inactive,,0
656743,inactive,,0
656804,active agonist,0.556323,102.533
656829,inactive,,0
656832,inactive,,0
656833,inactive,,0
657180,inactive,,0
657201,inactive,,0
657220,active antagonist,20.2589,-105.643
657237,inactive,,0
657298,inactive,,0
657302,inactive,,0
657306,inactive,,0
657381,inactive,,0
666418,inactive,,0
667466,inactive,,0
667476,active antagonist,6.95572,-34.0311
667483,inactive,,0
667490,inactive,,0
667492,active antagonist,3.18904,-37.2513
667493,inactive,,0
667497,inactive,,0
671690,inactive,,0
676166,active agonist,15.6793,67.9193
676454,inactive,,0
676486,inactive,,0
688145,inactive,,0
688272,inactive,,0
688561,inactive,,0
697993,inactive,,0
699414,inactive,,0
700999,inactive,,0
707035,inactive,,0
720471,inactive,,0
727200,inactive,,0
736366,inactive,,0
736715,inactive,,0
779179,inactive,,0
854019,inactive,,0
854026,inactive,,0
904857,inactive,,0
919792,inactive,,0
929262,inactive,,0
941361,inactive,,0
969472,inactive,,0
969491,inactive,,0
969494,inactive,,0
1201518,inactive,,0
1201549,inactive,,0
1252759,inactive,,0
1268142,inactive,,0
1269845,inactive,,0
1349907,inactive,,0
1547484,inactive,,0
1548887,inactive,,0
1548943,inactive,,0
1549008,inactive,,0
1549018,inactive,,0
1549025,inactive,,0
1549026,inactive,,0
1549158,inactive,,0
1549517,inactive,,0
1549520,active antagonist,17.376,-23.8642
1549521,inactive,,0
1549992,inactive,,0
1550489,inactive,,0
1550823,inactive,,0
1550874,inactive,,0
1551245,inactive,,0
1584822,active antagonist,22.5767,-73.076
1711973,active antagonist,22.7281,-88.5472
1712094,inactive,,0
1787910,active antagonist,43.6412,-94.0376
1796220,inactive,,0
2097895,inactive,,0
2723598,active agonist,4.06662,483.714
2723617,inactive,,0
2723622,inactive,,0
2723630,inactive,,0
2723631,inactive,,0
2723635,inactive,,0
2723649,inactive,,0
2723650,inactive,,0
2723716,inactive,,0
2723722,inactive,,0
2723754,inactive,,0
2723770,inactive,,0
2723789,inactive,,0
2723790,inactive,,0
2723816,inactive,,0
2723822,inactive,,0
2723853,inactive,,0
2723854,inactive,,0
2723856,inactive,,0
2723866,inactive,,0
2723869,inactive,,0
2723885,inactive,,0
2723891,inactive,,0
2723920,inactive,,0
2723942,inactive,,0
2723949,inactive,,0
2723951,inactive,,0
2724048,inactive,,0
2724144,inactive,,0
2724159,inactive,,0
2724189,inactive,,0
2724192,inactive,,0
2724248,inactive,,0
2724333,inactive,,0
2724368,inactive,,0
2724372,inactive,,0
2724385,active agonist,0.0121649,58.2802
2724411,inactive,,0
2724552,inactive,,0
2724564,inactive,,0
2724588,inactive,,0
2725002,active agonist,17.5925,223.76
2728761,inactive,,0
2733208,inactive,,0
2733708,inactive,,0
2734019,inactive,,0
2734160,inactive,,0
2734161,inactive,,0
2734163,inactive,,0
2734167,inactive,,0
2734171,inactive,,0
2734172,active agonist,23.3244,77.7141
2734174,inactive,,0
2734175,inactive,,0
2734176,inactive,,0
2734177,inactive,,0
2734178,inactive,,0
2734179,inactive,,0
2734180,inactive,,0
2734181,inactive,,0
2734223,inactive,,0
2734235,inactive,,0
2734238,inactive,,0
2734239,inactive,,0
2734241,inactive,,0
2734243,inactive,,0
2734244,inactive,,0
2734246,inactive,,0
2734247,inactive,,0
2734248,inactive,,0
2734249,inactive,,0
2734250,inactive,,0
2734398,inactive,,0
2734672,inactive,,0
2734687,inactive,,0
2734819,inactive,,0
2734952,inactive,,0
2734956,inactive,,0
2735009,inactive,,0
2735045,inactive,,0
2735086,inactive,,0
2735101,inactive,,0
2735107,inactive,,0
2735122,inactive,,0
2736548,inactive,,0
2737408,inactive,,0
2756017,inactive,,0
2757748,inactive,,0
2758725,inactive,,0
2758873,inactive,,0
2758874,inactive,,0
2761171,inactive,,0
2763760,inactive,,0
2769348,inactive,,0
2771871,active antagonist,34.6485,-110.333
2776282,inactive,,0
2777208,inactive,,0
2777982,inactive,,0
2779938,inactive,,0
2829432,inactive,,0
2843496,inactive,,0
2999413,active antagonist,27.7414,-127.121
3000579,inactive,,0
3000668,inactive,,0
3001055,inactive,,0
3002119,active agonist,23.9145,34.9828
3002190,inactive,,0
3003141,inactive,,0
3003870,inactive,,0
3011155,inactive,,0
3014138,inactive,,0
3015003,inactive,,0
3016408,inactive,,0
3025067,inactive,,0
3030770,inactive,,0
3032281,inactive,,0
3032297,inactive,,0
3032325,inactive,,0
3032361,inactive,,0
3032472,inactive,,0
3032581,inactive,,0
3032791,inactive,,0
3032792,inactive,,0
3032818,inactive,,0
3032854,inactive,,0
3033151,inactive,,0
3033226,inactive,,0
3033674,active antagonist,0.43903,-28.0791
3033690,inactive,,0
3033769,inactive,,0
3033817,inactive,,0
3033842,inactive,,0
3033871,inactive,,0
3033877,inactive,,0
3033968,active antagonist,0.175925,-106.699
3033992,inactive,,0
3034285,inactive,,0
3034287,inactive,,0
3034319,inactive,,0
3034351,inactive,,0
3034368,inactive,,0
3034658,active agonist,0.119856,96.1616
3035267,inactive,,0
3035467,inactive,,0
3036780,inactive,,0
3036974,active antagonist,15.4845,-101.109
3037582,inactive,,0
3038522,active agonist,2.53315,139.81
3041255,inactive,,0
3045335,inactive,,0
3045381,inactive,,0
3045402,inactive,,0
3045407,inactive,,0
3045414,inactive,,0
3047798,inactive,,0
3048355,inactive,,0
3050408,inactive,,0
3052775,inactive,,0
3057998,inactive,,0
3058503,inactive,,0
3058739,inactive,,0
3058754,inactive,,0
3058839,inactive,,0
3061720,inactive,,0
3062316,active antagonist,0.159831,-58.4285
3067270,inactive,,0
3068143,active antagonist,0.375729,-90.696
3074827,inactive,,0
3078952,inactive,,0
3081304,inactive,,0
3081361,inactive,,0
3081545,inactive,,0
3082221,inactive,,0
3083546,inactive,,0
3083585,inactive,,0
3083671,inactive,,0
3083802,inactive,,0
3083870,inactive,,0
3084014,inactive,,0
3085326,inactive,,0
3086157,inactive,,0
3086172,inactive,,0
3086618,inactive,,0
3246155,inactive,,0
3255932,inactive,,0
3270262,inactive,,0
3317081,inactive,,0
3321360,inactive,,0
3354132,inactive,,0
3356745,inactive,,0
3391107,inactive,,0
3417419,inactive,,0
3420996,inactive,,0
3423265,inactive,,0
3437285,inactive,,0
3437714,inactive,,0
3465817,inactive,,0
3482402,inactive,,0
3543259,inactive,,0
3571576,inactive,,0
3571582,inactive,,0
3613389,inactive,,0
3714831,inactive,,0
3720192,inactive,,0
3744660,inactive,,0
3794540,inactive,,0
3894848,inactive,,0
4047281,inactive,,0
4068533,inactive,,0
4110039,inactive,,0
4128060,active antagonist,37.4309,-100.713
4132186,inactive,,0
4292413,inactive,,0
4302960,inactive,,0
4320947,inactive,,0
4338370,active agonist,26.9976,80.1013
4343483,inactive,,0
4350929,inactive,,0
4379756,inactive,,0
4385787,inactive,,0
4445035,inactive,,0
4474062,inactive,,0
4523766,inactive,,0
4564493,inactive,,0
4578030,inactive,,0
4649906,inactive,,0
4659569,active antagonist,22.5767,-115.055
4669250,inactive,,0
4921319,inactive,,0
4984721,inactive,,0
5018304,inactive,,0
5067511,inactive,,0
5076555,inactive,,0
5111791,inactive,,0
5222465,inactive,,0
5271565,inactive,,0
5271566,inactive,,0
5271569,inactive,,0
5273621,inactive,,0
5280343,active antagonist,36.3348,-76.655
5280360,active agonist,4.95824,68.8686
5280363,active agonist,2.485,81.5554
5280373,inactive,,0
5280378,inactive,,0
5280443,inactive,,0
5280450,active antagonist,34.6697,-108.206
5280489,inactive,,0
5280531,inactive,,0
5280567,inactive,,0
5280757,inactive,,0
5280793,active antagonist,20.5113,-109.883
5280795,inactive,,0
5280805,inactive,,0
5280863,active antagonist,26.4083,-76.4939
5280899,active antagonist,22.1476,-107.305
5280933,inactive,,0
5280934,inactive,,0
5280961,inactive,,0
5280965,inactive,,0
5281025,inactive,,0
5281034,inactive,,0
5281042,inactive,,0
5281055,inactive,,0
5281056,inactive,,0
5281064,inactive,,0
5281065,inactive,,0
5281069,inactive,,0
5281078,inactive,,0
5281080,inactive,,0
5281081,inactive,,0
5281082,inactive,,0
5281098,inactive,,0
5281104,inactive,,0
5281162,active antagonist,30.392,-115.913
5281167,inactive,,0
5281168,inactive,,0
5281227,inactive,,0
5281233,inactive,,0
5281243,active antagonist,22.5767,-89.1673
5281250,inactive,,0
5281417,active agonist,9.82521,215.372
5281515,inactive,,0
5281516,active antagonist,42.0033,-82.0163
5281565,inactive,,0
5281567,inactive,,0
5281575,inactive,,0
5281576,active antagonist,18.6686,-133.481
5281607,inactive,,0
5281613,inactive,,0
5281707,inactive,,0
5281708,active antagonist,7.68472,-36.5613
5281764,inactive,,0
5281771,inactive,,0
5281855,inactive,,0
5281872,inactive,,0
5281874,inactive,,0
5281915,inactive,,0
5282108,inactive,,0
5282109,inactive,,0
5282136,inactive,,0
5282138,active antagonist,10.28,-90.7118
5282164,active agonist,3.99812,48.2206
5282169,inactive,,0
5282180,inactive,,0
5282182,inactive,,0
5282184,inactive,,0
5282198,active antagonist,17.3739,-82.4688
5282203,inactive,,0
5282215,inactive,,0
5282219,active antagonist,8.16571,-97.5116
5282230,inactive,,0
5282242,inactive,,0
5282318,inactive,,0
5282367,inactive,,0
5282375,inactive,,0
5282381,inactive,,0
5282386,inactive,,0
5282402,inactive,,0
5282409,inactive,,0
5282435,inactive,,0
5282443,inactive,,0
5282450,inactive,,0
5282474,inactive,,0
5282484,inactive,,0
5282485,inactive,,0
5282493,active agonist,0.0104357,102.542
5282494,active agonist,0.0224831,96.76
5282521,inactive,,0
5282593,inactive,,0
5282745,inactive,,0
5283292,inactive,,0
5283335,inactive,,0
5283344,inactive,,0
5283345,inactive,,0
5283349,inactive,,0
5283387,inactive,,0
5283389,inactive,,0
5283748,inactive,,0
5284341,inactive,,0
5284342,inactive,,0
5284343,inactive,,0
5284346,inactive,,0
5284349,inactive,,0
5284359,inactive,,0
5284360,inactive,,0
5284361,inactive,,0
5284363,inactive,,0
5284366,inactive,,0
5284371,inactive,,0
5284373,inactive,,0
5284382,inactive,,0
5284385,inactive,,0
5284409,inactive,,0
5284416,active antagonist,25.3315,-85.5786
5284419,inactive,,0
5284421,inactive,,0
5284429,inactive,,0
5284435,inactive,,0
5284441,active antagonist,57.0974,-58.5624
5284442,inactive,,0
5284443,inactive,,0
5284447,inactive,,0
5284448,inactive,,0
5284451,inactive,,0
5284452,inactive,,0
5284462,active antagonist,22.7281,-83.6973
5284466,inactive,,0
5284468,inactive,,0
5284472,inactive,,0
5284483,active antagonist,12.6958,-98.439
5284486,active antagonist,7.51061,-95.3732
5284499,inactive,,0
5284503,inactive,,0
5284507,inactive,,0
5284513,inactive,,0
5284514,inactive,,0
5284516,inactive,,0
5284517,inactive,,0
5284529,inactive,,0
5284533,active agonist,,18.3662
5284533,active antagonist,0.205113,-90.4519
5284534,inactive,,0
5284537,active antagonist,2.39145,-115.239
5284555,inactive,,0
5284557,active antagonist,0.6109755,-109.879
5284558,inactive,,0
5284572,inactive,,0
5284579,inactive,,0
5284580,inactive,,0
5284584,active agonist,23.0141,85.3352
5284587,active antagonist,2.39145,-94.7763
5284594,inactive,,0
5284596,inactive,,0
5284600,active antagonist,0.816571,-33.6719
5284607,inactive,,0
5284610,active antagonist,3.99812,-23.8576
5284613,inactive,,0
5284619,inactive,,0
5284620,inactive,,0
5284623,active agonist,3.18904,31.8326
5284627,inactive,,0
5284629,inactive,,0
5284630,inactive,,0
5284631,inactive,,0
5284633,inactive,,0
5287407,inactive,,0
5288783,inactive,,0
5309446,inactive,,0
5310987,inactive,,0
5310993,inactive,,0
5311010,inactive,,0
5311035,inactive,,0
5311051,active agonist,0.00129418,101.463
5311064,inactive,,0
5311066,active agonist,0.0200381,100.38
5311067,active agonist,0.00952052,99.1061
5311071,inactive,,0
5311100,inactive,,0
5311271,inactive,,0
5311304,inactive,,0
5311309,inactive,,0
5311398,inactive,,0
5311429,inactive,,0
5311454,inactive,,0
5311498,inactive,,0
5318042,inactive,,0
5319879,inactive,,0
5320128,inactive,,0
5321950,inactive,,0
5323714,inactive,,0
5324289,inactive,,0
5324346,inactive,,0
5325504,inactive,,0
5352539,inactive,,0
5352543,inactive,,0
5352624,inactive,,0
5352837,inactive,,0
5353788,inactive,,0
5354133,inactive,,0
5354266,inactive,,0
5354284,active antagonist,1.84754,-42.4658
5354342,inactive,,0
5354456,inactive,,0
5354626,inactive,,0
5355130,inactive,,0
5355850,inactive,,0
5355856,inactive,,0
5355863,inactive,,0
5356785,inactive,,0
5356789,inactive,,0
5357002,inactive,,0
